chunk_id,question,answer,n_sentences,sentences,sentences_join
Factor_AE_Venta_Libre___D0751-E-1133-02-Instrucci_n-Factor-AE-1#1215,¿A qué temperatura se debe conservar el medicamento CASASCO?,Entre 15 y 30°C,1,"['- Conservar en lugar fresco y seco, preferentemente entre 15 y 30°C.']","- Conservar en lugar fresco y seco, preferentemente entre 15 y 30°C."
Factor_AG__D0328-E-0291-04-Instrucci_n-Factor-AG-200-1-1#1245,¿Cuál es la cantidad de fosfato tricálcico en cada comprimido?,"481,241 mg",1,"['Cada comprimido contiene: simeticona 200,000 mg. Excipientes: gelatina 13,500 mg, almidón pregelatinizado 13,500 mg, fosfato tricálcico 481,241 mg,']","Cada comprimido contiene: simeticona 200,000 mg. Excipientes: gelatina 13,500 mg, almidón pregelatinizado 13,500 mg, fosfato tricálcico 481,241 mg,"
Factor_D_rmico__Instruccion-Factor-Dermico-Venta#1260,¿Qué tipo de hongos patógenos es efectivo el miconazol contra?,"Dermatofitos, levaduras y otros hongos patógenos para el hombre.",2,"['el miconazol es un antifúngico azólico activo contra dermatofitos, levaduras y otros  hongos  patógenos  para  el  hombre.', 'El  miconazol  presenta  actividad  específicamente  sobre  Trichophyton  rubrum,']","el miconazol es un antifúngico azólico activo contra dermatofitos, levaduras y otros  hongos  patógenos  para  el  hombre. || El  miconazol  presenta  actividad  específicamente  sobre  Trichophyton  rubrum,"
Fentaxina__D1514-E-1254-02-Instrucci_n-Fentaxina-1#1275,¿Cuántos días dura la dosis de 750 mg del medicamento?,7 días,10,"['{', '""sentences"": [', '""Duración (**)', '7 días', '7-14 días', '7-14 días"",', '""cada 24 h', '750""', ']', '}']","{ || ""sentences"": [ || ""Duración (**) || 7 días || 7-14 días || 7-14 días"", || ""cada 24 h || 750"" || ] || }"
Fentaxina__D1514-E-1254-02-Instrucci_n-Fentaxina-1#1290,¿Cuál es el tratamiento recomendado para una sobredosificación de levofloxacina?,"Controlar cuidadosamente al paciente, incluir monitoreo electrocardiográfico y tratamiento sintomático. Considerar lavado gástrico en caso de sobredosificación aguda.",4,"['en casos de sobredosificación, controlar cuidadosamente al paciente (incluir monitoreo electrocardiográfico) e implementar tratamiento sintomático.', 'Si hubiera sobredosis aguda, considerar la realización de lavado gástrico. Pueden usarse antiácidos para proteger la mucosa gástrica.', 'La hemodiálisis, incluyendo diálisis peritoneal y diálisis peritoneal ambulatoria continua no son efectivas para la remoción corporal de levofloxacina.', 'No hay antídoto específico. Ante la eventualidad de una sobredosificación, concurrir al Hospital más cercano o comunicarse con los Centros de Toxicología:']","en casos de sobredosificación, controlar cuidadosamente al paciente (incluir monitoreo electrocardiográfico) e implementar tratamiento sintomático. || Si hubiera sobredosis aguda, considerar la realización de lavado gástrico. Pueden usarse antiácidos para proteger la mucosa gástrica. || La hemodiálisis, incluyendo diálisis peritoneal y diálisis peritoneal ambulatoria continua no son efectivas para la remoción corporal de levofloxacina. || No hay antídoto específico. Ante la eventualidad de una sobredosificación, concurrir al Hospital más cercano o comunicarse con los Centros de Toxicología:"
G00072104-08-ALPLAX_XR_web#1320,¿Cuáles son las presentaciones de ALPLAX XR?,ALPLAX XR 0.5; 1 y 2: Se presenta en envases conteniendo 20 comprimidos de liberación sostenida.,2,"['ALPLAX XR® 0,5; 1 y 2: Se presenta en envases conteniendo 20 comprimidos de liberación sostenida.', 'MANTENER TODOS LOS MEDICAMENTOS FUERA DEL ALCANCE DE LOS NIÑOS. ALPLAX XR® lejos del alcance de los niños.']","ALPLAX XR® 0,5; 1 y 2: Se presenta en envases conteniendo 20 comprimidos de liberación sostenida. || MANTENER TODOS LOS MEDICAMENTOS FUERA DEL ALCANCE DE LOS NIÑOS. ALPLAX XR® lejos del alcance de los niños."
G00072203-01-april-web#1335,¿Cuál es el riesgo relativo de trombosis venosa en mujeres que usan anticonceptivos orales combinados con factores predisponentes?,El riesgo relativo de trombosis venosa en mujeres que usan anticonceptivos orales combinados con factores predisponentes es el doble del que se observa en mujeres que no presentan condiciones predisponentes.,4,"['El riesgo relativo de trombosis venosa en usuarias de anticonceptivos orales es de 3 para el primer episodio de trombosis venosa superficial, de 4 a 11 para trombosis venosa profunda o embolia pulmonar, y de 1,5 a 6 en mujeres con factores predisponentes para enfermedad tromboembólica venosa.', 'El riesgo relativo es algo menor, de aproximadamente 3 para casos nuevos y de 4,5 para casos nuevos que requieran hospitalización.', 'El exceso de riesgo es mayor durante el primer año que una mujer utiliza un anticonceptivo oral combinado.', 'Entre las condiciones que predisponen a la aparición de trombosis venosa y tromboembolismo se encuentran la obesidad, cirugía o traumatismo, parto reciente o aborto en el segundo trimestre, inmovilización prolongada, edad avanzada.']","El riesgo relativo de trombosis venosa en usuarias de anticonceptivos orales es de 3 para el primer episodio de trombosis venosa superficial, de 4 a 11 para trombosis venosa profunda o embolia pulmonar, y de 1,5 a 6 en mujeres con factores predisponentes para enfermedad tromboembólica venosa. || El riesgo relativo es algo menor, de aproximadamente 3 para casos nuevos y de 4,5 para casos nuevos que requieran hospitalización. || El exceso de riesgo es mayor durante el primer año que una mujer utiliza un anticonceptivo oral combinado. || Entre las condiciones que predisponen a la aparición de trombosis venosa y tromboembolismo se encuentran la obesidad, cirugía o traumatismo, parto reciente o aborto en el segundo trimestre, inmovilización prolongada, edad avanzada."
G00072203-01-april-web#1350,¿Cuál es la dosis de etinilestradiol en cada comprimido recubierto de APRIL?,0.020 mg,1,"['Cada comprimido recubierto de APRIL® contiene: Levonorgestrel ...........................................................................0,100 mg Etinilestradiol ............................................................................ 0,020 mg']","Cada comprimido recubierto de APRIL® contiene: Levonorgestrel ...........................................................................0,100 mg Etinilestradiol ............................................................................ 0,020 mg"
G00072601-09-AMBISOME-Prospecto-web#1365,¿Cuál es la cantidad de anfotericina B en cada frasco ampolla de AMBISOME?,50 mg,1,['Cada frasco ampolla de polvo liofilizado de AMBISOME® contiene: Anfotericina B (en liposomas) ............................................ 50 mg'],Cada frasco ampolla de polvo liofilizado de AMBISOME® contiene: Anfotericina B (en liposomas) ............................................ 50 mg
G00072601-09-AMBISOME-Prospecto-web#1380,¿Cuál es el riesgo de hipopotasemia en pacientes que reciben AMBISOME?,Es posible que se requiera un suplemento adecuado de potasio durante el ciclo de administración de AMBISOME® debido al riesgo de hipopotasemia.,3,"['Debido al riesgo de hipopotasemia, es posible que se requiera un suplemento adecuado de potasio durante el ciclo de administración de AMBISOME.', 'La hipopotasemia inducida por AMBISOME puede potenciar la toxicidad de los digitálicos.', 'La hipopotasemia inducida por AMBISOME puede aumentar el efecto curariforme de los miorrelajantes (por ejemplo, tubocurarina).']","Debido al riesgo de hipopotasemia, es posible que se requiera un suplemento adecuado de potasio durante el ciclo de administración de AMBISOME. || La hipopotasemia inducida por AMBISOME puede potenciar la toxicidad de los digitálicos. || La hipopotasemia inducida por AMBISOME puede aumentar el efecto curariforme de los miorrelajantes (por ejemplo, tubocurarina)."
