chunk_id,question,answer,n_sentences,sentences,sentences_join
G00163404-02-Reliveran-web-1#4400,¿A qué síntomas pueden ocurrir los pacientes que reciben altas dosis de metoclopramida para prevenir las náuseas y vómitos asociados con el tratamiento citotóxico?,"movimientos involuntarios de los labios, tortícolis, crisis oculógiras, muecas faciales, protrusión rítmica de la lengua, habla tipo bulbar, trismus, opistótonos y más raramente estridor y disnea",2,"['Los síntomas incluyen movimientos involuntarios de los labios, tortícolis, crisis oculógiras, muecas faciales, protrusión rítmica de la lengua, habla tipo bulbar, trismus, opistótonos (reacciones tipo tétano) y más raramente estridor y disnea, posiblemente debido a laringoespasmo.', 'Comúnmente estos síntomas revierten con hidrocloro de difenhidramina 50 mg (hidrocloro de difenhidramina) inyectado en forma intramuscular.']","Los síntomas incluyen movimientos involuntarios de los labios, tortícolis, crisis oculógiras, muecas faciales, protrusión rítmica de la lengua, habla tipo bulbar, trismus, opistótonos (reacciones tipo tétano) y más raramente estridor y disnea, posiblemente debido a laringoespasmo. || Comúnmente estos síntomas revierten con hidrocloro de difenhidramina 50 mg (hidrocloro de difenhidramina) inyectado en forma intramuscular."
G00166101-00-Tonibral-XR#4450,¿Cuál es el principio activo contenido en cada cápsula de TONIBRAL XR 21?,Memantina clorhidrato 21 mg,2,"['Cada cápsula de TONIBRAL® XR 21 con microgránulos de liberación prolongada contiene: Memantina clorhidrato................. 21 mg.', 'Excipientes: Esferas de azúcar, Etilcelulosa 20, Polivinilpirrolidona K -90, Talco, Hidroxipropilmetilcelulosa E 5, Triglicéridos de cadena media ............................................................................................................................ c.s.']","Cada cápsula de TONIBRAL® XR 21 con microgránulos de liberación prolongada contiene: Memantina clorhidrato................. 21 mg. || Excipientes: Esferas de azúcar, Etilcelulosa 20, Polivinilpirrolidona K -90, Talco, Hidroxipropilmetilcelulosa E 5, Triglicéridos de cadena media ............................................................................................................................ c.s."
G00166101-00-Tonibral-XR#4500,¿Cuál es la reacción adversa más común que llevó a la discontinuación del tratamiento con memantina de liberación prolongada?,Mareos,2,"['La reacción adversa más común que llevó a la discontinuación del tratamiento, fue mareos.', 'Las reacciones adversas observadas más comúnmente, con una frecuencia de por lo menos el 5%, fueron cefaleas, diarrea y mareos.']","La reacción adversa más común que llevó a la discontinuación del tratamiento, fue mareos. || Las reacciones adversas observadas más comúnmente, con una frecuencia de por lo menos el 5%, fueron cefaleas, diarrea y mareos."
G00166101-00-Tonibral-XR#4550,¿Cuál es la vida media de eliminación terminal de la memantina?,60 a 80 horas aproximadamente,3,"['La memantina se excreta predominantemente en la orina, inalterada con una vida media de eliminación terminal de 60 a 80 horas aproximadamente.', 'La vida media de eliminación terminal se incrementó en 18%, 41% y 95% en sujetos con insuficiencia renal leve, moderada y severa, respectivamente, en comparación con sujetos sanos.', 'Sin embargo, la vida media de eliminación terminal se incrementó en aproximadamente 16% en pacientes con insuficiencia hepática moderada, en comparación con sujetos sanos.']","La memantina se excreta predominantemente en la orina, inalterada con una vida media de eliminación terminal de 60 a 80 horas aproximadamente. || La vida media de eliminación terminal se incrementó en 18%, 41% y 95% en sujetos con insuficiencia renal leve, moderada y severa, respectivamente, en comparación con sujetos sanos. || Sin embargo, la vida media de eliminación terminal se incrementó en aproximadamente 16% en pacientes con insuficiencia hepática moderada, en comparación con sujetos sanos."
G00166101-00-Tonibral-XR#4600,¿Se observaron cambios clínicamente importantes en los exámenes de laboratorio asociados al tratamiento con memantina?,No hay cambios clínicamente importantes en los exámenes de laboratorio asociados al tratamiento con memantina de liberación prolongada.,2,"['No hay cambios clínicamente importantes en los exámenes de laboratorio asociados al tratamiento con memantina de liberación prolongada.', 'Laboratorio. No hay cambios clínicamente importantes en los exámenes de laboratorio asociados al tratamiento con memantina de liberación prolongada.']",No hay cambios clínicamente importantes en los exámenes de laboratorio asociados al tratamiento con memantina de liberación prolongada. || Laboratorio. No hay cambios clínicamente importantes en los exámenes de laboratorio asociados al tratamiento con memantina de liberación prolongada.
G00168601-02-ProspectoWebGadoferol#4650,¿Dónde se puede obtener más información sobre el medicamento?,Visitando nuestro sitio en internet: www.gador.com.ar o solicítela por correo electrónico: info@gador.com.ar,1,['Obtenga mayor información visitando nuestro sitio en internet: www.gador.com.ar o solicítela por correo electrónico: info@gador.com.ar'],Obtenga mayor información visitando nuestro sitio en internet: www.gador.com.ar o solicítela por correo electrónico: info@gador.com.ar
G00170003-03-complera-web#4750,¿Cuántos sujetos tenían un valor de ARN del VIH <50 copias/ml en la semana 48?,16,1,"['En la semana 48, el 80% (16/20) de los sujetos tenía un valor de ARN del VIH <50 copias/ml,']","En la semana 48, el 80% (16/20) de los sujetos tenía un valor de ARN del VIH <50 copias/ml,"
G00171106_03-web-luradon#4800,¿Cuál es el peso en miligramos del principio activo Lurasidona clorhidrato en cada comprimido recubierto de LURADON® 120?,120 mg,2,"['Cada comprimido recubierto de LURADON® 120 contiene: Lurasidona clorhidrato .................................................................... 120 mg', 'Lurasidona clorhidrato .................................................................... 120 mg']",Cada comprimido recubierto de LURADON® 120 contiene: Lurasidona clorhidrato .................................................................... 120 mg || Lurasidona clorhidrato .................................................................... 120 mg
G00171106_03-web-luradon#4850,¿Cuál fue el porcentaje de pacientes tratados con lurasidona que experimentaron una variación en la creatinina sérica de normal a alta en un estudio controlado con placebo?,3.0%,4,"['Se produjo una variación en la creatinina de normal a alta en el 3,0% (43/1453) de los pacientes tratados con lurasidona y en el 1,6% de los que recibieron placebo.', 'Se produjo una variación en la creatinina de normal a alta en el 2,8% (9/322) de los pacientes tratados con lurasidona y en el 0,6% de los que recibieron placebo.', 'Se produjo una variación en la creatinina de normal a alta en el 4,3% (15/360) de los pacientes tratados con lurasidona y en el 1,6% de los que recibieron placebo.', 'Se produjo una variación en la creatinina de normal a alta en 6,7% (11/163) de los pacientes tratados con lurasidona y en 4,5% de los que recibieron placebo.']","Se produjo una variación en la creatinina de normal a alta en el 3,0% (43/1453) de los pacientes tratados con lurasidona y en el 1,6% de los que recibieron placebo. || Se produjo una variación en la creatinina de normal a alta en el 2,8% (9/322) de los pacientes tratados con lurasidona y en el 0,6% de los que recibieron placebo. || Se produjo una variación en la creatinina de normal a alta en el 4,3% (15/360) de los pacientes tratados con lurasidona y en el 1,6% de los que recibieron placebo. || Se produjo una variación en la creatinina de normal a alta en 6,7% (11/163) de los pacientes tratados con lurasidona y en 4,5% de los que recibieron placebo."
G00178002-03-POMALID_web#4900,¿Cuál es el peso de la pomalidomida en cada cápsula dura de POMALID® 3?,3 mg,2,"['Cada cápsula dura de POMALID® 3 contiene: Pomalidomida ........................................................................3 mg', 'Cada cápsula dura de POMALID® 4 contiene: Pomalidomida ........................................................................4 mg']",Cada cápsula dura de POMALID® 3 contiene: Pomalidomida ........................................................................3 mg || Cada cápsula dura de POMALID® 4 contiene: Pomalidomida ........................................................................4 mg
G00178002-03-POMALID_web#4950,¿Cuál es el peso en miligramos de pomalidomida presente en cada cápsula dura de POMALID® 1?,1 mg,2,"['Cada cápsula dura de POMALID® 1 contiene: Pomalidomida ...................................................................... 1 mg', 'Cada cápsula dura de POMALID® 2 contiene: Pomalidomida ...................................................................... 2 mg']",Cada cápsula dura de POMALID® 1 contiene: Pomalidomida ...................................................................... 1 mg || Cada cápsula dura de POMALID® 2 contiene: Pomalidomida ...................................................................... 2 mg
G00179604-04-harvoni-web#5000,¿Cuál es la duración recomendada del tratamiento para HARVONI en pacientes adultos y adolescentes con HCC de genotipo 1?,12 semanas,2,"['Pacientes adultos y adolescentes de 12 años de edad o mayores con HCC de genotipo 1, 4, 5 o 6 Pacientes sin cirrosis HARVONI® durante 12 semanas. Se puede contemplar la administración de HARVONI® durante 8 semanas en los pacientes infectados por el genotipo 1 sin tratamiento previo (ver sección 8, estudio ION-3).', 'HARVONI® + ribavirinaa durante 12 semanas o HARVONI® (sin ribavirina) durante 24 semanas. Se puede contemplar la administración de HARVONI® (sin ribavirina) durante 12 semanas en los pacientes considerados de bajo riesgo de progresión de la enfermedad clínica y que tienen opciones de repetición posterior del tratamiento (ver sección 7.1).']","Pacientes adultos y adolescentes de 12 años de edad o mayores con HCC de genotipo 1, 4, 5 o 6 Pacientes sin cirrosis HARVONI® durante 12 semanas. Se puede contemplar la administración de HARVONI® durante 8 semanas en los pacientes infectados por el genotipo 1 sin tratamiento previo (ver sección 8, estudio ION-3). || HARVONI® + ribavirinaa durante 12 semanas o HARVONI® (sin ribavirina) durante 24 semanas. Se puede contemplar la administración de HARVONI® (sin ribavirina) durante 12 semanas en los pacientes considerados de bajo riesgo de progresión de la enfermedad clínica y que tienen opciones de repetición posterior del tratamiento (ver sección 7.1)."
G00179604-04-harvoni-web#5050,¿Cuál es el porcentaje de pacientes que lograron una mejoría o ausencia de cambios en las puntuaciones MELD después del tratamiento con ledipasvir/sofosbuvir?,El 57% de los pacientes presentaron una mejoría o ausencia de cambios en la puntuación MELD desde la situación basal hasta la semana 12 después del tratamiento con ledipasvir/sofosbuvir con ribavirina.,2,"['El 57% (70/123) y el 19% (23/123) presentaron una mejoría o una ausencia de cambios en la puntuación MELD desde la situación basal hasta la semana 12 después del tratamiento, respectivamente;', 'De los 32 pacientes cuya puntuación MELD era ≥15 en la situación basal, el 59% (19/32) tenían una puntuación MELD <15 en la semana 12 después del tratamiento.']","El 57% (70/123) y el 19% (23/123) presentaron una mejoría o una ausencia de cambios en la puntuación MELD desde la situación basal hasta la semana 12 después del tratamiento, respectivamente; || De los 32 pacientes cuya puntuación MELD era ≥15 en la situación basal, el 59% (19/32) tenían una puntuación MELD <15 en la semana 12 después del tratamiento."
G00181002-02-PAXON_XR_web#5100,¿Cuál es el tratamiento recomendado en caso de hipotensión sintomática por sobredosificación del Losartán?,Debe instituirse un tratamiento de mantenimiento.,2,"['De ocurrir hipotensión sintomática, debe instituirse un tratamiento de mantenimiento.', 'Ni el Losartán, ni su metabolito activo pueden ser removidos por hemodiálisis.']","De ocurrir hipotensión sintomática, debe instituirse un tratamiento de mantenimiento. || Ni el Losartán, ni su metabolito activo pueden ser removidos por hemodiálisis."
G00185703-01-web-genvoya#5150,¿Se observaron interacciones medicamentosas clínicamente relevantes entre los componentes de GENVOYA y ribavirina?,No se observaron interacciones medicamentosas clínicamente relevantes entre los componentes de GENVOYA y ribavirina.,1,"['De acuerdo con los estudios de interacciones medicamentosas realizados con GENVOYA® o con los componentes de GENVOYA®, no se han observado ni son de prever interacciones medicamentosas clínicamente relevantes entre los componentes de GENVOYA® y los siguientes medicamentos: entecavir, famciclovir, ribavirina, famotidina y omeprazol.']","De acuerdo con los estudios de interacciones medicamentosas realizados con GENVOYA® o con los componentes de GENVOYA®, no se han observado ni son de prever interacciones medicamentosas clínicamente relevantes entre los componentes de GENVOYA® y los siguientes medicamentos: entecavir, famciclovir, ribavirina, famotidina y omeprazol."
G00186800-00-ProspectoWebOmnipil#5200,¿Cuál es el grado de absorción del fármaco ramipril tras su administración oral?,El grado de absorción del fármaco ramipril tras su administración oral es como mínimo del 56 %.,2,"['Tras la administración oral, ramipril se absorbe rápidamente en el tubo digestivo: las concentraciones plasmáticas máximas del fármaco se alcanzan en 1 hora.', 'En función de la recuperación urinaria, el grado de absorción es como mínimo del 56 %, sin influir significativamente la presencia de alimentos en el tubo digestivo.']","Tras la administración oral, ramipril se absorbe rápidamente en el tubo digestivo: las concentraciones plasmáticas máximas del fármaco se alcanzan en 1 hora. || En función de la recuperación urinaria, el grado de absorción es como mínimo del 56 %, sin influir significativamente la presencia de alimentos en el tubo digestivo."
G00189102-02-sinlip-prevent-web#5250,¿Cuál es el código ATC del medicamento mencionado en el fragmento?,C10BX04,2,"['ACCIÓN TERAPÉUTICA:', 'Antagonista de Angiotensina II. Diurético. Hipolipemiante. Código ATC: C10BX04']",ACCIÓN TERAPÉUTICA: || Antagonista de Angiotensina II. Diurético. Hipolipemiante. Código ATC: C10BX04
G00190003-03-ivacarG-web#5300,¿Cuál es el peso del principio activo Ivacaftor en cada sobre de granulado para administración oral?,"75,0000 mg",4,"['Cada sobre de granulado para administración oral de IVACAR® contiene: Ivacaftor .....................................................................................75,0000 mg', 'Cada comprimido recubierto de IVACAR® contiene: Ivacaftor .................................................................................. 150,0000 mg', 'granulado para administración oral de IVACAR® contiene: Ivacaftor .....................................................................................75,0000 mg', 'Ivacaftor .....................................................................................75,0000 mg']","Cada sobre de granulado para administración oral de IVACAR® contiene: Ivacaftor .....................................................................................75,0000 mg || Cada comprimido recubierto de IVACAR® contiene: Ivacaftor .................................................................................. 150,0000 mg || granulado para administración oral de IVACAR® contiene: Ivacaftor .....................................................................................75,0000 mg || Ivacaftor .....................................................................................75,0000 mg"
G00190003-03-ivacarG-web#5350,¿Cuál es el principio activo principal en cada comprimido recubierto de Ivacaftor?,"Ivacaftor 150,0000 mg",5,"['Cada comprimido recubierto de IVACAR® contiene: Ivacaftor ...............................................................................150,0000 mg', 'Cada comprimido recubierto de IVACAR® contiene: Ivacaftor ...............................................................................150,0000 mg Hidroxipropilmetilcelulosa acetato succinato ................... 36,5625 mg Croscarmelosa sódica ...........................................................30,0000 mg Lauril sufato de sodio ..............................................................0,9375 mg Celulosa microcristalina (Tipo 102) .....................................157,425 mg Lactosa monohidrato CD30 ................................................167,2000 mg Sílica coloidal anhidra .............................................................2,2500 mg Estearato de magnesio vegetal ..............................................5,6250 mg Indigotina laca aluminica. ......................................................0,0080 mg Opadry II 85F28751 blanco 1)................................................14,9920 mg Opadry FX silver 62W28547 2) ................................................1,0000 mg 1) Alcohol polivinílico 5,997 mg; Polietilenglicol  3,028  mg;', 'Cada comprimido recubierto de IVACAR® contiene: Ivacaftor ...............................................................................150,0000 mg Hidroxipropilmetilcelulosa acetato succinato ................... 36,5625 mg Croscarmelosa sódica ...........................................................30,0000 mg Lauril sufato de sodio ..............................................................0,9375 mg Celulosa microcristalina (Tipo 102) .....................................157,425 mg Lactosa monohidrato CD30 ................................................167,2000 mg Sílica coloidal anhidra .............................................................2,2500 mg Estearato de magnesio vegetal ..............................................5,6250 mg Indigotina laca aluminica. ......................................................0,0080 mg Opadry II 85F28751 blanco 1)................................................14,9920 mg Opadry FX silver 62W28547 2) ................................................1,0000 mg 1) Alcohol polivinílico 5,997 mg; Polietilenglicol 3,028 mg; Dióxido de titanio 3,748 mg;', 'Cada comprimido recubierto de IVACAR® contiene: Ivacaftor ...............................................................................150,0000 mg Hidroxipropilmetilcelulosa acetato succinato ................... 36,5625 mg Croscarmelosa sódica ...........................................................30,0000 mg Lauril sufato de sodio ..............................................................0,9375 mg Celulosa microcristalina (Tipo 102) .....................................157,425 mg Lactosa monohidrato CD30 ................................................167,2000 mg Sílica coloidal anhidra .............................................................2,2500 mg Estearato de magnesio vegetal ..............................................5,6250 mg Indigotina laca aluminica. ......................................................0,0080 mg Opadry II 85F28751 blanco 1)................................................14,9920 mg Opadry FX silver 62W28547 2) ................................................1,0000 mg 1) Alcohol polivinílico 5,997 mg; Polietilenglicol 3,028 mg; Dióxido de titanio 3,748 mg;', 'Cada comprimido recubierto de IVACAR® contiene: Ivacaftor ...............................................................................150,0000 mg Hidroxipropilmetilcelulosa acetato succinato ................... 36,5625 mg Croscarmelosa sódica ...........................................................30,0000 mg Lauril sufato de sodio ..............................................................0,9375 mg Celulosa microcristalina (Tipo 102) .....................................157,425 mg Lactosa monohidrato CD30 ................................................167,2000 mg Sílica coloidal anhidra .............................................................2,2500 mg Estearato de magnesio vegetal ..............................................5,6250 mg Indigotina laca aluminica. ......................................................0,0080 mg Opadry II 85F28751 blanco 1)................................................14,9920 mg Opadry FX silver 62W28547 2) ................................................1,0000 mg 1) Alcohol polivinílico 5,997 mg; Polietilenglicol 3,028 mg; Dióxido de titanio 3,748 mg; Talco 2,219 mg.']","Cada comprimido recubierto de IVACAR® contiene: Ivacaftor ...............................................................................150,0000 mg || Cada comprimido recubierto de IVACAR® contiene: Ivacaftor ...............................................................................150,0000 mg Hidroxipropilmetilcelulosa acetato succinato ................... 36,5625 mg Croscarmelosa sódica ...........................................................30,0000 mg Lauril sufato de sodio ..............................................................0,9375 mg Celulosa microcristalina (Tipo 102) .....................................157,425 mg Lactosa monohidrato CD30 ................................................167,2000 mg Sílica coloidal anhidra .............................................................2,2500 mg Estearato de magnesio vegetal ..............................................5,6250 mg Indigotina laca aluminica. ......................................................0,0080 mg Opadry II 85F28751 blanco 1)................................................14,9920 mg Opadry FX silver 62W28547 2) ................................................1,0000 mg 1) Alcohol polivinílico 5,997 mg; Polietilenglicol  3,028  mg; || Cada comprimido recubierto de IVACAR® contiene: Ivacaftor ...............................................................................150,0000 mg Hidroxipropilmetilcelulosa acetato succinato ................... 36,5625 mg Croscarmelosa sódica ...........................................................30,0000 mg Lauril sufato de sodio ..............................................................0,9375 mg Celulosa microcristalina (Tipo 102) .....................................157,425 mg Lactosa monohidrato CD30 ................................................167,2000 mg Sílica coloidal anhidra .............................................................2,2500 mg Estearato de magnesio vegetal ..............................................5,6250 mg Indigotina laca aluminica. ......................................................0,0080 mg Opadry II 85F28751 blanco 1)................................................14,9920 mg Opadry FX silver 62W28547 2) ................................................1,0000 mg 1) Alcohol polivinílico 5,997 mg; Polietilenglicol 3,028 mg; Dióxido de titanio 3,748 mg; || Cada comprimido recubierto de IVACAR® contiene: Ivacaftor ...............................................................................150,0000 mg Hidroxipropilmetilcelulosa acetato succinato ................... 36,5625 mg Croscarmelosa sódica ...........................................................30,0000 mg Lauril sufato de sodio ..............................................................0,9375 mg Celulosa microcristalina (Tipo 102) .....................................157,425 mg Lactosa monohidrato CD30 ................................................167,2000 mg Sílica coloidal anhidra .............................................................2,2500 mg Estearato de magnesio vegetal ..............................................5,6250 mg Indigotina laca aluminica. ......................................................0,0080 mg Opadry II 85F28751 blanco 1)................................................14,9920 mg Opadry FX silver 62W28547 2) ................................................1,0000 mg 1) Alcohol polivinílico 5,997 mg; Polietilenglicol 3,028 mg; Dióxido de titanio 3,748 mg; || Cada comprimido recubierto de IVACAR® contiene: Ivacaftor ...............................................................................150,0000 mg Hidroxipropilmetilcelulosa acetato succinato ................... 36,5625 mg Croscarmelosa sódica ...........................................................30,0000 mg Lauril sufato de sodio ..............................................................0,9375 mg Celulosa microcristalina (Tipo 102) .....................................157,425 mg Lactosa monohidrato CD30 ................................................167,2000 mg Sílica coloidal anhidra .............................................................2,2500 mg Estearato de magnesio vegetal ..............................................5,6250 mg Indigotina laca aluminica. ......................................................0,0080 mg Opadry II 85F28751 blanco 1)................................................14,9920 mg Opadry FX silver 62W28547 2) ................................................1,0000 mg 1) Alcohol polivinílico 5,997 mg; Polietilenglicol 3,028 mg; Dióxido de titanio 3,748 mg; Talco 2,219 mg."
G00191302-02-epclusa-web#5400,¿Es necesario ajustar la dosis de EPCLUSA en pacientes con insuficiencia renal?,No es necesario ajustar la dosis de EPCLUSA en los pacientes con insuficiencia renal.,1,"['No es necesario ajustar la dosis de EPCLUSA® en los pacientes con insuficiencia renal, incluyendo nefropatía terminal (NT) que precisa hemodiálisis (ver sección 3.2.2).']","No es necesario ajustar la dosis de EPCLUSA® en los pacientes con insuficiencia renal, incluyendo nefropatía terminal (NT) que precisa hemodiálisis (ver sección 3.2.2)."
G00191302-02-epclusa-web#5450,¿Se puede tomar EPCLUSA® con amiodarona?,"No lo tome con ningún otro medicamento que contenga sofosbuvir, uno de los principios activos de EPCLUSA®, incluyendo amiodarona.",2,"['No tome EPCLUSA® • Si es alérgico a sofosbuvir, a velpatasvir o a alguno de los demás componentes de este medicamento.', '• Amiodarona, utilizada para tratar el ritmo cardíaco irregular. • Rifapentina  (antibiótico utilizado para tratar infecciones, incluida la tuberculosis). • Oxcarbazepina (medicamento utilizado para tratar la epilepsia y prevenir crisis). • Tenofovir disoproxil fumarato o cualquier medicamento que contenga tenofovir disoproxil fumarato, utilizado para tratar la infección por el VIH y la hepatitis B crónica. • Efavirenz,utilizado para tratar la infección por el VIH. • Digoxina, utilizada para tratar problemas cardíacos. • Dabigatrán,utilizado para fluidificar la sangre. • Modafinilo utilizado para tratar trastornos del sueño. • Rosuvastatina u otras estatinas, utilizadas para tratar los niveles altos de colesterol.']","No tome EPCLUSA® • Si es alérgico a sofosbuvir, a velpatasvir o a alguno de los demás componentes de este medicamento. || • Amiodarona, utilizada para tratar el ritmo cardíaco irregular. • Rifapentina  (antibiótico utilizado para tratar infecciones, incluida la tuberculosis). • Oxcarbazepina (medicamento utilizado para tratar la epilepsia y prevenir crisis). • Tenofovir disoproxil fumarato o cualquier medicamento que contenga tenofovir disoproxil fumarato, utilizado para tratar la infección por el VIH y la hepatitis B crónica. • Efavirenz,utilizado para tratar la infección por el VIH. • Digoxina, utilizada para tratar problemas cardíacos. • Dabigatrán,utilizado para fluidificar la sangre. • Modafinilo utilizado para tratar trastornos del sueño. • Rosuvastatina u otras estatinas, utilizadas para tratar los niveles altos de colesterol."
G00198902-02-duxetin-web#5500,¿Cuál fue el porcentaje aproximado de pacientes que recibieron DUXETIN® que discontinuaron el tratamiento debido a una reacción adversa en ensayos para Trastorno depresivo mayor?,8.4%,2,"['Aproximadamente un 8,4% (319/3779) de los pacientes que recibió DUXETIN® en ensayos controlados por placebo para Trastorno depresivo mayor discontinuaron el tratamiento debido a una reacción adversa', 'en comparación con un 4,6% (117/2536) de los pacientes que recibieron placebo']","Aproximadamente un 8,4% (319/3779) de los pacientes que recibió DUXETIN® en ensayos controlados por placebo para Trastorno depresivo mayor discontinuaron el tratamiento debido a una reacción adversa || en comparación con un 4,6% (117/2536) de los pacientes que recibieron placebo"
G00202202-02-descovy-web-1#5550,¿Cuál fue el porcentaje de pacientes que tenían ARN del VIH-1 en plasma <20 copias/ml después de recibir darunavir/cobicistat/emtricitabina/tenofovir alafenamida?,63%,21,"['75%', '74%', '77%', '84%', '3,3% (IC del 95%: -11,4% a 18,1%)', '20%', '24%', '16%', '12%', '5%', '1%', '2%', '0', '8%', '1%', '4%', '2%', '4%', '2%', '7%', '2%']","75% || 74% || 77% || 84% || 3,3% (IC del 95%: -11,4% a 18,1%) || 20% || 24% || 16% || 12% || 5% || 1% || 2% || 0 || 8% || 1% || 4% || 2% || 4% || 2% || 7% || 2%"
G00205601-01-web-recit#5600,¿Cuál es la dosis máxima recomendada para niños y adolescentes de más de 70 kg de peso corporal?,100 mg,2,"['La dosis diaria total máxima recomendada en niños y adolescentes de más de 70 kg y adultos, es de 100 mg.', 'Niños y adolescentes de más de 70 kg de peso corporal, y adultos No superar la dosis inicial recomendada y los incrementos posteriores de la dosis de RECIT®. No superar la dosis diaria total máxima recomendada de 100 mg.']","La dosis diaria total máxima recomendada en niños y adolescentes de más de 70 kg y adultos, es de 100 mg. || Niños y adolescentes de más de 70 kg de peso corporal, y adultos No superar la dosis inicial recomendada y los incrementos posteriores de la dosis de RECIT®. No superar la dosis diaria total máxima recomendada de 100 mg."
G00207700-00-Divalprex_ER-web#5650,¿Cuál es el peso del Divalproato de sodio en cada comprimido de liberación extendida de DIVALPREX® ER 500?,500 mg de Acido valproico,2,"['Cada comprimido de liberación extendida de DIVALPREX® ER 500 contiene: Divalproato de sodio (equivalente a 500 mg de Acido valproico) .. 538,1 mg', 'Hidroxipropilmetilcelulosa K 15 M CR ............................................ 350 mg Lactosa monohidrato ..................................................................... 36,9 mg Celulosa microcristalina PH 101 ....................................................... 45 mg']","Cada comprimido de liberación extendida de DIVALPREX® ER 500 contiene: Divalproato de sodio (equivalente a 500 mg de Acido valproico) .. 538,1 mg || Hidroxipropilmetilcelulosa K 15 M CR ............................................ 350 mg Lactosa monohidrato ..................................................................... 36,9 mg Celulosa microcristalina PH 101 ....................................................... 45 mg"
G00207700-00-Divalprex_ER-web#5700,¿Cuál es el efecto del Valproato sobre el clearance de la Zidovudina en pacientes HIV-seropositivos?,El clearance de la Zidovudina disminuyó en un 38% después de la administración de Valproato.,1,"['En 6 pacientes HIV-seropositivos, el clearance de la Zidovudina (100 mg cada 8 horas) disminuyó en un 38% después de la administración de Valproato (250 ó 500 mg cada 8 horas); la vida media de la Zidovudina no se vio alterada.']","En 6 pacientes HIV-seropositivos, el clearance de la Zidovudina (100 mg cada 8 horas) disminuyó en un 38% después de la administración de Valproato (250 ó 500 mg cada 8 horas); la vida media de la Zidovudina no se vio alterada."
G00208702-03-arkus-web#5750,¿Cuál es el porcentaje de pacientes tratados con cabozantinib que requirieron dos reducciones de dosis?,33%,3,"['Se requirieron dos reducciones de dosis en el 33% de los pacientes.', 'En el carcinoma diferenciado de tiroides, se produjeron reducciones e interrupciones de dosis en el 56% y el 72%, respectivamente, de los pacientes tratados con cabozantinib en el ensayo clínico. El 22% de los pacientes necesitaron dos reducciones de dosis.', 'Se requirieron dos reducciones de dosis en el 9,4% de pacientes.']","Se requirieron dos reducciones de dosis en el 33% de los pacientes. || En el carcinoma diferenciado de tiroides, se produjeron reducciones e interrupciones de dosis en el 56% y el 72%, respectivamente, de los pacientes tratados con cabozantinib en el ensayo clínico. El 22% de los pacientes necesitaron dos reducciones de dosis. || Se requirieron dos reducciones de dosis en el 9,4% de pacientes."
G00208702-03-arkus-web#5800,¿Cuál es el peso total de los componentes del medicamento?,The total weight of the components is 7.2 + 0.72 + 2.4 + 0.165 + 5.566 + 1.149 + 2.12 = 18.715 mg.,4,"['5,957 mg de Aquarius prime BAT218006 White.', '1) Componentes que corresponden a 8,835 mg de Aquarius prime BAT218006 White.', '1) Componentes que corresponden a 8,835 mg de Aquarius prime BAT218006 White.', '1) Componentes que corresponden a 8,835 mg de Aquarius prime BAT218006 White.']","5,957 mg de Aquarius prime BAT218006 White. || 1) Componentes que corresponden a 8,835 mg de Aquarius prime BAT218006 White. || 1) Componentes que corresponden a 8,835 mg de Aquarius prime BAT218006 White. || 1) Componentes que corresponden a 8,835 mg de Aquarius prime BAT218006 White."
G00211003-04-BIKTARVY-web#5850,¿Las exposiciones a bictegravir en niños son superiores a las medias de las exposiciones alcanzadas en adultos?,"Sí, las exposiciones a bictegravir en niños de 6 a < 12 años de edad fueron superiores a las medias de las exposiciones alcanzadas en adultos.",2,"['En el estudio GS-US-380-1474 la media de la Cmáx de bictegravir y de las exposiciones de emtricitabina y tenofovir alafenamida (AUC y/o Cmáx) alcanzadas en 50 niños de 6 a < 12 años de edad (≥ 25 kg) que recibieron B/F/TAF, fueron, en general, superiores a las medias de las exposiciones alcanzadas en adultos.', 'Las exposiciones a bictegravir, emtricitabina, tenofovir alafenamida y tenofovir en niños, adolescentes y adultos se presentan en la Tabla 1.']","En el estudio GS-US-380-1474 la media de la Cmáx de bictegravir y de las exposiciones de emtricitabina y tenofovir alafenamida (AUC y/o Cmáx) alcanzadas en 50 niños de 6 a < 12 años de edad (≥ 25 kg) que recibieron B/F/TAF, fueron, en general, superiores a las medias de las exposiciones alcanzadas en adultos. || Las exposiciones a bictegravir, emtricitabina, tenofovir alafenamida y tenofovir en niños, adolescentes y adultos se presentan en la Tabla 1."
G00211003-04-BIKTARVY-web#5900,¿Cuál es el peso equivalente de bictegravir sódico en cada comprimido recubierto de BIKTARVY?,52.45 mg,1,"['Cada comprimido recubierto de BIKTARVY® contiene: Bictegravir (equivalente a 52,45 mg de Bictegravir sódico) .......50 mg']","Cada comprimido recubierto de BIKTARVY® contiene: Bictegravir (equivalente a 52,45 mg de Bictegravir sódico) .......50 mg"
