chunk_id,question,context_preview,doc_id
Pr.Etabyx.500-1000mg.v01-web#8100,¿Cuál es la dosis inicial recomendada para un niño o adolescente de 25 kg que tome levetiracetam?,"hepática No es necesario ajustar la dosis en pacientes con insuficiencia hepática leve a moderada. En pacientes con insuficiencia hepática grave, el clearance de creatinina puede subestimar el grado de insuficiencia renal. Por lo tanto, se …",Pr.Etabyx.500-1000mg.v01-web
Prospecto-Lucaftor100-125-2024#8150,¿Se necesita ajustar la dosis de lumacaftor en pacientes con insuficiencia hepática leve?,"Después  de  dosis  múltiples  de  lumacaftor/ivacaftor  durante  10  días,  los  sujetos  con:  disfunción hepática moderada (Child-Pugh Clase B, puntaje 7 a 9) exhibieron exposiciones  superiores (AUC0-12hs  en aproximadamente el 50% y Cm…",Prospecto-Lucaftor100-125-2024
Prospecto-Sinlip-EZ-Unificado-Oct-2022#8250,¿Se recomienda interrumpir el tratamiento con ezetimiba si una paciente queda embarazada?,"Embarazo:  Rosuvastatina:  El presente documento electrónico ha sido firmado digitalmente en los términos de la Ley N° 25.506, el Decreto N° 2628/2002 y el Decreto N° 283/2003.-  Página 37 de 347  Debido  a  que  el  colesterol  y  otros  p…",Prospecto-Sinlip-EZ-Unificado-Oct-2022
Resbiotic__Instruccion-Resbiotic-200-x-300-mm#8300,¿La clindamicina atraviesa la placenta en humanos?,"mutagénesis, trastornos de la fertilidad No se han realizado estudios animales prolongados con clindamicina para evaluar el potencial carcinogénico. Los estudios de genotoxicidad realizados incluyen una prueba de micronúcleo en ratas y una …",Resbiotic__Instruccion-Resbiotic-200-x-300-mm
Rostrum_XR__Instruccion-Rostrum-XR-editable#8350,"¿Qué efectos adversos sobre el hígado se observaron en ratones, ratas y monos tratados con quetiapina?","pruebas de actividad antipsicótica, por ejemplo, la prueba de evitación condicionada. Los resultados de estudios en animales de experimentación para predecir el riesgo de síntomas extrapiramidales (SEP) revelaron que quetiapina produce sola…",Rostrum_XR__Instruccion-Rostrum-XR-editable
Saglox_Met__SAGLOX-MET-WEB_compressed#8400,¿A qué temperatura se deben conservar los medicamentos?,"FORMA DE CONSERVACIÓN:  - Conservar en lugar seco, desde 15 °C hasta 25 °C. - Mantener alejado del alcance de los niños. Dirección Técnica: Dr. Alejandro D. Santarelli - Farmacéutico. Especialidad Medicinal autorizada por el Ministerio de S…",Saglox_Met__SAGLOX-MET-WEB_compressed
Sinulcus_40_Venta_Libre___D3007-E-2680-01-Instruccion-Sinulcus#8450,¿Cuál es el medicamento que no debe ser tomado por los pacientes con afecciones hereditarias poco frecuentes de intolerancia a la fructosa?,"más de un año) deben mantenerse bajo vigilancia regular. Se debe instruir a los pacientes bajo tratamiento a demanda que contacten a su médico si sus síntomas cambian de característica. Al prescribir esomeprazol para una terapia a demanda, …",Sinulcus_40_Venta_Libre___D3007-E-2680-01-Instruccion-Sinulcus
Sotil_Met__D5146-E-4834-01-Inst.-Sotil-Met-200x600-mm#8500,¿Qué pacientes están contraindicados para tomar SOTIL MET?,"de una intervención quirúrgica y no debe reiniciarse hasta que la ingesta oral metformina. Se observaron disminuciones en el ABC y en la Cmáx., pero fueron altamente variables. La del paciente se haya reanudado y la función renal se haya ev…",Sotil_Met__D5146-E-4834-01-Inst.-Sotil-Met-200x600-mm
Sotil_Met__D5146-E-4834-01-Inst.-Sotil-Met-200x600-mm#8550,¿Cuál es el porcentaje aproximado de la dosis de sitagliptina que se elimina durante una sesión de hemodiálisis de 3 a 4 horas?,"PRECAUCIONES). Investigaciones: aumento del ácido láctico en sangre, disminución del nivel de tirotropina en pacientes con hipotiroidismo tratado o sin tratar (ver ADVERTENCIAS y PRECAUCIONES). Trastornos del metabolismo y la nutrición: aci…",Sotil_Met__D5146-E-4834-01-Inst.-Sotil-Met-200x600-mm
Sotil_Met_xr__D5160-E-4858-01-Inst.-Sotil-Met-XR-200x600-1#8600,¿La levotiroxina puede reducir el efecto reductor de la glucosa de la metformina?,"de gliburida y los efectos farmacodinámicos hacen que la importancia clínica de esta interacción sea incierta. Furosemida Un estudio de dosis única, de interacción medicamentosa con metformina y furosemida en sujetos sanos demostró que los …",Sotil_Met_xr__D5160-E-4858-01-Inst.-Sotil-Met-XR-200x600-1
Tiarix_CR__Instruccion-Tiarix-CR-web#8650,¿Cuál es el porcentaje de pacientes que debieron suspender el tratamiento con paroxetina debido a algún efecto adverso en pacientes con depresión?,"Reacciones adversas:  en estudios clínicos efectuados en todo el mundo el porcentaje de pacientes que debieron suspender el tratamiento con paroxetina debido a algún efecto adverso  fue de 20%  en pacientes  con  depresión, 16.1% en pacient…",Tiarix_CR__Instruccion-Tiarix-CR-web
